"ID","Pokemon","Family","Shadow","Little_Rank","Master_Rank","Ultra_Rank","Great_Rank","Little_IVs","Master_IVs","Ultra_IVs","Great_IVs","Little_Level","Master_Level","Ultra_Level","Great_Level","Little_CP","Master_CP","Ultra_CP","Great_CP","Little_MoveSet","Master_MoveSet","Ultra_MoveSet","Great_MoveSet","Evo_Fam","Evo_Next"
"538","Throh (Shadow)","Throh","TRUE",,"193",,,,"15/15/15",,,,"50",,,,"2896",,,,"Low Kick, Body Slam, Brick Break",,,"538","538"
"553","Krookodile","Sandile","FALSE",,"156",,,,"15/15/15",,,,"50",,,,"3444",,,,"Mud Slap, Crunch, Sand Tomb",,,"551;552;553","553"
"555","Darmanitan (Galarian)","Darumaka","FALSE",,"173",,,,"15/15/15",,,,"50",,,,"3511",,,,"Ice Fang, Avalanche, Superpower",,,"554;555","555"
"555","Darmanitan (Standard)","Darumaka","FALSE",,"158",,,,"15/15/15",,,,"50",,,,"3511",,,,"Incinerate, Rock Slide, Overheat",,,"554;555","555"
"555","Darmanitan (Standard) (Shadow)","Darumaka","TRUE",,"178",,,,"15/15/15",,,,"50",,,,"3511",,,,"Incinerate, Rock Slide, Overheat",,,"554;555","555"
"565","Carracosta","Tirtouga","FALSE",,"249",,,,"15/15/15",,,,"50",,,,"2964",,,,"Water Gun, Surf, Body Slam",,,"564;565","565"
"565","Carracosta (Shadow)","Tirtouga","TRUE",,"255",,,,"15/15/15",,,,"50",,,,"2964",,,,"Water Gun, Liquidation, Body Slam",,,"564;565","565"
"567","Archeops","Archen","FALSE",,"219",,,,"15/15/15",,,,"50",,,,"3766",,,,"Wing Attack, Dragon Claw, Ancient Power",,,"566;567","567"
"567","Archeops (Shadow)","Archen","TRUE",,"174",,,,"15/15/15",,,,"50",,,,"3766",,,,"Wing Attack, Ancient Power, Crunch",,,"566;567","567"
"579","Reuniclus","Solosis","FALSE",,"273",,,,"15/15/15",,,,"50",,,,"3309",,,,"Hidden Power (Ice), Shadow Ball, Future Sight",,,"577;578;579","579"
"579","Reuniclus (Shadow)","Solosis","TRUE",,"274",,,,"15/15/15",,,,"50",,,,"3309",,,,"Hidden Power (Ice), Shadow Ball, Future Sight",,,"577;578;579","579"
"584","Vanilluxe","Vanillite","FALSE",,"271",,,,"15/15/15",,,,"50",,,,"3190",,,,"Astonish, Blizzard, Signal Beam",,,"582;583;584","584"
"589","Escavalier","Karrablast","FALSE",,"198",,,,"15/15/15",,,,"50",,,,"3266",,,,"Counter, Drill Run, Megahorn",,,"588;589","589"
"589","Escavalier (Shadow)","Karrablast","TRUE",,"159",,,,"15/15/15",,,,"50",,,,"3266",,,,"Bug Bite, Drill Run, Megahorn",,,"588;589","589"
"601","Klinklang","Klink","FALSE",,"227",,,,"15/15/15",,,,"50",,,,"2981",,,,"Thunder Shock, Mirror Shot, Zap Cannon",,,"599;600;601","601"
"609","Chandelure","Litwick","FALSE",,"105",,,,"15/15/15",,,,"50",,,,"3695",,,,"Incinerate, Shadow Ball, Flame Charge",,,"607;608;609","609"
"609","Chandelure (Shadow)","Litwick","TRUE",,"140",,,,"15/15/15",,,,"50",,,,"3695",,,,"Incinerate, Shadow Ball, Flame Charge",,,"607;608;609","609"
"612","Haxorus","Axew","FALSE",,"184",,,,"15/15/15",,,,"50",,,,"4062",,,,"Counter, Breaking Swipe*, Night Slash",,,"610;611;612","612"
"612","Haxorus (Shadow)","Axew","TRUE",,"84",,,,"15/15/15",,,,"50",,,,"4062",,,,"Dragon Tail, Night Slash, Surf",,,"610;611;612","612"
"614","Beartic","Cubchoo","FALSE",,"99",,,,"15/15/15",,,,"50",,,,"3439",,,,"Powder Snow, Ice Punch, Surf",,,"613;614","614"
"615","Cryogonal","Cryogonal","FALSE",,"149",,,,"15/15/15",,,,"50",,,,"3163",,,,"Ice Shard, Triple Axel, Night Slash",,,"615","615"
"621","Druddigon","Druddigon","FALSE",,"242",,,,"15/15/15",,,,"50",,,,"3088",,,,"Dragon Tail, Dragon Claw, Night Slash",,,"621","621"
"623","Golurk","Golett","FALSE",,"151",,,,"15/15/15",,,,"50",,,,"3226",,,,"Mud Slap, Shadow Punch, Dynamic Punch",,,"622;623","623"
"623","Golurk (Shadow)","Golett","TRUE",,"132",,,,"15/15/15",,,,"50",,,,"3226",,,,"Mud Slap, Shadow Punch, Dynamic Punch",,,"622;623","623"
"625","Bisharp","Pawniard","FALSE",,"261",,,,"15/15/15",,,,"50",,,,"3215",,,,"Snarl, Dark Pulse, X-Scissor",,,"624;625;983","625;983"
"626","Bouffalant","Bouffalant","FALSE",,"220",,,,"15/15/15",,,,"50",,,,"3163",,,,"Mud Shot, Stomp, Megahorn",,,"626","626"
"628","Braviary","Rufflet","FALSE",,"253",,,,"15/15/15",,,,"50",,,,"3491",,,,"Steel Wing, Close Combat, Brave Bird",,,"627;628","628"
"628","Braviary (Hisuian)","Rufflet","FALSE",,"258",,,,"15/15/15",,,,"50",,,,"3181",,,,"Air Slash, Brave Bird, Fly",,,"627;628","628"
"635","Hydreigon","Deino","FALSE",,"21",,,,"15/15/15",,,,"50",,,,"4098",,,,"Dragon Breath, Brutal Swing*, Fly",,,"633;634;635","635"
"635","Hydreigon (Shadow)","Deino","TRUE",,"12",,,,"15/15/15",,,,"50",,,,"4098",,,,"Dragon Breath, Brutal Swing*, Fly",,,"633;634;635","635"
"637","Volcarona","Larvesta","FALSE",,"171",,,,"15/15/15",,,,"50",,,,"4106",,,,"Fire Spin, Overheat, Bug Buzz",,,"636;637","637"
"652","Chesnaught","Chespin","FALSE",,"69",,,,"15/15/15",,,,"50",,,,"3340",,,,"Vine Whip, Frenzy Plant*, Superpower",,,"650;651;652","652"
"652","Chesnaught (Shadow)","Chespin","TRUE",,"71",,,,"15/15/15",,,,"50",,,,"3340",,,,"Vine Whip, Frenzy Plant*, Superpower",,,"650;651;652","652"
"655","Delphox","Fennekin","FALSE",,"150",,,,"15/15/15",,,,"50",,,,"3459",,,,"Fire Spin, Blast Burn*, Psyshock",,,"653;654;655","655"
"655","Delphox (Shadow)","Fennekin","TRUE",,"135",,,,"15/15/15",,,,"50",,,,"3459",,,,"Fire Spin, Psyshock, Blast Burn*",,,"653;654;655","655"
"668","Pyroar","Litleo","FALSE",,"228",,,,"15/15/15",,,,"50",,,,"3129",,,,"Incinerate, Flame Charge, Dark Pulse",,,"667;668","668"
"671","Florges","Flabebe","FALSE",,"3",,,,"15/15/15",,,,"50",,,,"3657",,,,"Fairy Wind, Chilling Water*, Moonblast",,,"669;670;671","671"
"673","Gogoat","Skiddo","FALSE",,"43",,,,"15/15/15",,,,"50",,,,"3163",,,,"Vine Whip, Leaf Blade, Brick Break",,,"672;673","673"
"675","Pangoro","Pancham","FALSE",,"196",,,,"15/15/15",,,,"50",,,,"3281",,,,"Snarl, Close Combat, Night Slash",,,"674;675","675"
"689","Barbaracle","Binacle","FALSE",,"172",,,,"15/15/15",,,,"50",,,,"3025",,,,"Fury Cutter, Cross Chop, Stone Edge",,,"688;689","689"
"697","Tyrantrum","Tyrunt","FALSE",,"190",,,,"15/15/15",,,,"50",,,,"3537",,,,"Dragon Tail, Rock Tomb, Crunch",,,"696;697","697"
"697","Tyrantrum (Shadow)","Tyrunt","TRUE",,"216",,,,"15/15/15",,,,"50",,,,"3537",,,,"Dragon Tail, Meteor Beam, Rock Tomb",,,"696;697","697"
"699","Aurorus","Amaura","FALSE",,"120",,,,"15/15/15",,,,"50",,,,"3168",,,,"Powder Snow, Weather Ball (Ice), Thunderbolt",,,"698;699","699"
"699","Aurorus (Shadow)","Amaura","TRUE",,"87",,,,"15/15/15",,,,"50",,,,"3168",,,,"Powder Snow, Weather Ball (Ice), Meteor Beam",,,"698;699","699"
"700","Sylveon","Eevee","FALSE",,"11",,,,"15/15/15",,,,"50",,,,"3470",,,,"Fairy Wind, Moonblast, Shadow Ball",,,"133;700","700"
"706","Goodra","Goomy","FALSE",,"7",,,,"15/15/15",,,,"50",,,,"3963",,,,"Dragon Breath, Aqua Tail, Thunder Punch*",,,"704;705;706","706"
"711","Gourgeist (Large)","Pumpkaboo","FALSE",,"89",,,,"15/15/15",,,,"50",,,,"2850",,,,"Incinerate, Shadow Ball, Seed Bomb",,,"710;711","711"
"711","Gourgeist (Super)","Pumpkaboo","FALSE",,"76",,,,"15/15/15",,,,"50",,,,"2976",,,,"Incinerate, Shadow Ball, Seed Bomb",,,"710;711","711"
"713","Avalugg","Bergmite","FALSE",,"35",,,,"15/15/15",,,,"50",,,,"3615",,,,"Ice Fang, Avalanche, Body Slam",,,"712;713","713"
"713","Avalugg (Hisuian)","Bergmite","FALSE",,"51",,,,"15/15/15",,,,"50",,,,"3909",,,,"Powder Snow, Rock Slide, Icy Wind",,,"712;713","713"
"715","Noivern","Noibat","FALSE",,"272",,,,"15/15/15",,,,"50",,,,"3125",,,,"Air Slash, Hurricane, Draco Meteor",,,"714;715","715"
"715","Noivern (Shadow)","Noibat","TRUE",,"269",,,,"15/15/15",,,,"50",,,,"3125",,,,"Air Slash, Hurricane, Heat Wave",,,"714;715","715"
"724","Decidueye","Rowlet","FALSE",,"73",,,,"15/15/15",,,,"50",,,,"3137",,,,"Astonish, Frenzy Plant*, Spirit Shackle",,,"722;723;724","724"
"724","Decidueye (Hisuian)","Rowlet","FALSE",,"78",,,,"15/15/15",,,,"50",,,,"3275",,,,"Psycho Cut, Aura Sphere, Trailblaze",,,"722;723;724","724"
"727","Incineroar","Litten","FALSE",,"167",,,,"15/15/15",,,,"50",,,,"3387",,,,"Fire Fang, Brutal Swing, Blast Burn*",,,"725;726;727","727"
"730","Primarina","Popplio","FALSE",,"4",,,,"15/15/15",,,,"50",,,,"3618",,,,"Waterfall, Disarming Voice, Hydro Cannon*",,,"728;729;730","730"
"738","Vikavolt","Grubbin","FALSE",,"92",,,,"15/15/15",,,,"50",,,,"3524",,,,"Volt Switch*, X-Scissor, Fly",,,"736;737;738","738"
"738","Vikavolt (Shadow)","Grubbin","TRUE",,"82",,,,"15/15/15",,,,"50",,,,"3524",,,,"Volt Switch*, Discharge, X-Scissor",,,"736;737;738","738"
"740","Crabominable","Crabrawler","FALSE",,"247",,,,"15/15/15",,,,"50",,,,"3286",,,,"Bubble, Ice Punch, Brick Break",,,"739;740","740"
"750","Mudsdale","Mudbray","FALSE",,"121",,,,"15/15/15",,,,"50",,,,"3443",,,,"Mud Slap, Body Slam, Earthquake",,,"749;750","750"
"760","Bewear","Stufful","FALSE",,"138",,,,"15/15/15",,,,"50",,,,"3524",,,,"Shadow Claw, Superpower, Payback",,,"759;760","760"
"760","Bewear (Shadow)","Stufful","TRUE",,"101",,,,"15/15/15",,,,"50",,,,"3524",,,,"Shadow Claw, Superpower, Stomp",,,"759;760","760"
"763","Tsareena","Bounsweet","FALSE",,"123",,,,"15/15/15",,,,"50",,,,"3351",,,,"Magical Leaf, Triple Axel, Grass Knot",,,"761;762;763","763"
"765","Oranguru","Oranguru","FALSE",,"191",,,,"15/15/15",,,,"50",,,,"2770",,,,"Confusion, Foul Play, Future Sight",,,"765","765"
"766","Passimian","Passimian","FALSE",,"194",,,,"15/15/15",,,,"50",,,,"3429",,,,"Counter, Close Combat, Superpower",,,"766","766"
"768","Golisopod","Wimpod","FALSE",,"15",,,,"15/15/15",,,,"50",,,,"3575",,,,"Fury Cutter, Aqua Jet, X-Scissor",,,"767;768","768"
"780","Drampa","Drampa","FALSE",,"186",,,,"15/15/15",,,,"50",,,,"3294",,,,"Dragon Breath, Fly, Outrage",,,"780","780"
"781","Dhelmise","Dhelmise","FALSE",,"65",,,,"15/15/15",,,,"50",,,,"3335",,,,"Shadow Claw, Shadow Ball, Power Whip",,,"781","781"
"784","Kommo-o","Jangmo-o","FALSE",,"47",,,,"15/15/15",,,,"50",,,,"3741",,,,"Dragon Tail, Upper Hand, Clanging Scales*",,,"782;783;784","784"
"812","Rillaboom","Grookey","FALSE",,"66",,,,"15/15/15",,,,"50",,,,"3758",,,,"Razor Leaf, Drum Beating, Earth Power",,,"810;811;812","812"
"815","Cinderace","Scorbunny","FALSE",,"165",,,,"15/15/15",,,,"50",,,,"3412",,,,"Fire Spin, Pyro Ball, Blast Burn*",,,"813;814;815","815"
"823","Corviknight","Rookidee","FALSE",,"136",,,,"15/15/15",,,,"50",,,,"2777",,,,"Sand Attack, Air Cutter*, Iron Head*",,,"821;822;823","823"
"823","Corviknight (Shadow)","Rookidee","TRUE",,"143",,,,"15/15/15",,,,"50",,,,"2777",,,,"Sand Attack, Air Cutter*, Iron Head*",,,"821;822;823","823"
"839","Coalossal","Rolycoly","FALSE",,"256",,,,"15/15/15",,,,"50",,,,"2659",,,,"Fire Spin, Rock Slide, Flame Charge",,,"837;838;839","839"
"844","Sandaconda","Silicobra","FALSE",,"152",,,,"15/15/15",,,,"50",,,,"3155",,,,"Mud Slap, Earth Power, Wrap",,,"843;844","844"
"851","Centiskorch","Sizzlipede","FALSE",,"157",,,,"15/15/15",,,,"50",,,,"3381",,,,"Ember, Heat Wave, Lunge",,,"850;851","851"
"855","Polteageist","Sinistea","FALSE",,"166",,,,"15/15/15",,,,"50",,,,"3458",,,,"Hex, Shadow Ball, Dark Pulse",,,"854;855","855"
"861","Grimmsnarl","Impidimp","FALSE",,"115",,,,"15/15/15",,,,"50",,,,"3222",,,,"Sucker Punch, Foul Play, Play Rough",,,"859;860;861","861"
"862","Obstagoon","Zigzagoon","FALSE",,"245",,,,"15/15/15",,,,"50",,,,"2999",,,,"Counter, Night Slash, Obstruct*",,,"263&galar;264&galar;862","862"
"862","Obstagoon (Shadow)","Zigzagoon","TRUE",,"244",,,,"15/15/15",,,,"50",,,,"2999",,,,"Counter, Night Slash, Cross Chop",,,"263&galar;264&galar;862","862"
"864","Cursola","Corsola","FALSE",,"137",,,,"15/15/15",,,,"50",,,,"3463",,,,"Astonish, Night Shade, Power Gem",,,"222&galar;864","864"
"865","Sirfetch'd","Farfetchd","FALSE",,"162",,,,"15/15/15",,,,"50",,,,"3375",,,,"Counter, Close Combat, Leaf Blade",,,"83&galar;865","865"
"866","Mr. Rime","Mr-mime","FALSE",,"180",,,,"15/15/15",,,,"50",,,,"3196",,,,"Ice Shard, Triple Axel, Ice Punch",,,"122;439;866","439;866"
"874","Stonjourner","Stonjourner","FALSE",,"202",,,,"15/15/15",,,,"50",,,,"3638",,,,"Rock Throw, Rock Slide, Stomp",,,"874","874"
"884","Duraludon","Duraludon","FALSE",,"163",,,,"15/15/15",,,,"50",,,,"3468",,,,"Dragon Tail, Dragon Claw, Flash Cannon",,,"884;1018","884;1018"
"887","Dragapult","Dreepy","FALSE",,"56",,,,"15/15/15",,,,"50",,,,"3993",,,,"Astonish, Shadow Ball, Outrage",,,"885;886;887","887"
"899","Wyrdeer","Stantler","FALSE",,"207",,,,"15/15/15",,,,"50",,,,"3089",,,,"Confusion, Wild Charge, Stomp",,,"234;899","899"
"900","Kleavor","Kleavor","FALSE",,"188",,,,"15/15/15",,,,"50",,,,"3557",,,,"Quick Attack, X-Scissor, Stone Edge",,,"123;900","900"
"901","Ursaluna","Teddiursa","FALSE",,"48",,,,"15/15/15",,,,"50",,,,"4358",,,,"Tackle, Swift, High Horsepower*",,,"216;217;901","901"
"901","Ursaluna (Shadow)","Teddiursa","TRUE",,"40",,,,"15/15/15",,,,"50",,,,"4358",,,,"Tackle, Swift, High Horsepower*",,,"216;217;901","901"
"903","Sneasler","Sneasel","FALSE",,"110",,,,"15/15/15",,,,"50",,,,"3643",,,,"Shadow Claw, Close Combat, Aerial Ace",,,"215&hisui;903","903"
"903","Sneasler (Shadow)","Sneasel","TRUE",,"116",,,,"15/15/15",,,,"50",,,,"3643",,,,"Shadow Claw, Close Combat, Aerial Ace",,,"215&hisui;903","903"
"904","Overqwil","Qwilfish","FALSE",,"91",,,,"15/15/15",,,,"50",,,,"3330",,,,"Poison Jab, Aqua Tail, Shadow Ball",,,"211&hisui;904","904"
"911","Skeledirge","Fuecoco","FALSE",,"68",,,,"15/15/15",,,,"50",,,,"3422",,,,"Incinerate, Shadow Ball, Torch Song",,,"909;910;911","911"
"914","Quaquaval","Quaxly","FALSE",,"134",,,,"15/15/15",,,,"50",,,,"3411",,,,"Low Kick, Close Combat, Aqua Jet",,,"912;913;914","914"
"916","Oinkologne","Lechonk","FALSE",,"234",,,,"15/15/15",,,,"50",,,,"2949",,,,"Tackle, Body Slam, Dig",,,"915;916","916"
"916","Oinkologne (Female)","Lechonk","FALSE",,"222",,,,"15/15/15",,,,"50",,,,"2819",,,,"Tackle, Body Slam, Dig",,,"915;916","916"
"930","Arboliva","Smoliv","FALSE",,"106",,,,"15/15/15",,,,"50",,,,"3345",,,,"Magical Leaf, Earth Power, Trailblaze",,,"928;929;930","930"
"934","Garganacl","Nacli","FALSE",,"182",,,,"15/15/15",,,,"50",,,,"3065",,,,"Mud Shot, Rock Tomb, Rock Blast",,,"932;933;934","934"
"936","Armarouge","Armarouge","FALSE",,"83",,,,"15/15/15",,,,"50",,,,"3628",,,,"Incinerate, Psyshock, Flame Charge",,,"935;936","936"
"937","Ceruledge","Ceruledge","FALSE",,"90",,,,"15/15/15",,,,"50",,,,"3586",,,,"Incinerate, Shadow Ball, Flame Charge",,,"935;937","937"
"939","Bellibolt","Tadbulb","FALSE",,"113",,,,"15/15/15",,,,"50",,,,"3010",,,,"Thunder Shock, Discharge, Zap Cannon",,,"938;939","939"
"949","Toedscruel","Toedscool","FALSE",,"181",,,,"15/15/15",,,,"50",,,,"2738",,,,"Mud Shot, Earth Power, Seed Bomb",,,"948;949","949"
"966","Revavroom","Varoom","FALSE",,"104",,,,"15/15/15",,,,"50",,,,"3337",,,,"Poison Jab, Overheat, Gyro Ball",,,"965;966","966"
"970","Glimmora","Glimmet","FALSE",,"215",,,,"15/15/15",,,,"50",,,,"3700",,,,"Rock Throw, Meteor Beam, Power Gem",,,"969;970","970"
"975","Cetitan","Cetoddle","FALSE",,"22",,,,"15/15/15",,,,"50",,,,"3519",,,,"Powder Snow, Avalanche, Superpower",,,"974;975","975"
"977","Dondozo","Dondozo","FALSE",,"13",,,,"15/15/15",,,,"50",,,,"3388",,,,"Waterfall, Surf, Outrage",,,"977","977"
"979","Annihilape","Mankey","FALSE",,"18",,,,"15/15/15",,,,"50",,,,"3695",,,,"Low Kick, Rage Fist*, Close Combat",,,"56;57;979","979"
"979","Annihilape (Shadow)","Mankey","TRUE",,"33",,,,"15/15/15",,,,"50",,,,"3695",,,,"Counter, Rage Fist*, Ice Punch",,,"56;57;979","979"
"982","Dudunsparce","Dunsparce","FALSE",,"100",,,,"15/15/15",,,,"50",,,,"3097",,,,"Rollout, Body Slam, Drill Run",,,"206;982","982"
"983","Kingambit","Pawniard","FALSE",,"14",,,,"15/15/15",,,,"50",,,,"4086",,,,"Metal Sound, Foul Play, Iron Head",,,"624;625;983","983"
"998","Baxcalibur","Frigibax","FALSE",,"34",,,,"15/15/15",,,,"50",,,,"4013",,,,"Dragon Breath, Avalanche, Dragon Claw",,,"996;997;998","998"
"1000","Gholdengo","Gimmighoul","FALSE",,"5",,,,"15/15/15",,,,"50",,,,"3976",,,,"Hex, Shadow Ball, Focus Blast",,,"999;1000","1000"
"1013","Sinistcha","Poltchageist","FALSE",,"70",,,,"15/15/15",,,,"50",,,,"3343",,,,"Astonish, Energy Ball, Shadow Ball",,,"1012;1013","1013"
"1019","Hydrapple","Applin","FALSE",,"80",,,,"15/15/15",,,,"50",,,,"3656",,,,"Dragon Tail, Seed Bomb, Outrage",,,"840;841;842;1011;1019","1019"
"1111","Select a Pokemon","Select a Pokemon","FALSE","","","","","","","","","","","","","","","","","","","","","1111","1111"
"1111","Select a Pokemon","Select a Pokemon","TRUE","","","","","","","","","","","","","","","","","","","","","1111","1111"
"1112","Select a Shadow Pokemon","Select a Shadow Pokemon","FALSE","","","","","","","","","","","","","","","","","","","","","1112","1112"
"1112","Select a Shadow Pokemon","Select a Shadow Pokemon","TRUE","","","","","","","","","","","","","","","","","","","","","1112","1112"
